id,name,value,timestamp,traceId,trace.tags
b3921e99-a65f-4625-83aa-eab95ad27833,cost_usd,0.0009977,2026-03-15T12:42:52.380Z,7417b38d-212e-4867-a817-e2fa8402f73f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
3c15a52c-6621-4395-aa0a-fc90cdfa26dd,accuracy,0.0,2026-03-15T12:42:52.379Z,931d5ab1-26b7-4c4f-bba0-cb4102e806c6,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
0ce5780e-57c7-4d4d-88eb-2023c34f6317,cost_usd,0.0009984,2026-03-15T12:42:52.379Z,47788134-1cb0-4daf-90e0-c71fad537f4d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
df32a6cf-2ca8-4efa-8105-45ddcaacb213,error_type,0.0,2026-03-15T12:42:52.379Z,47788134-1cb0-4daf-90e0-c71fad537f4d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
88bdef3a-b51e-4236-8b92-8214e60e0fd1,accuracy,0.0,2026-03-15T12:42:52.379Z,47788134-1cb0-4daf-90e0-c71fad537f4d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
927b0bf0-0894-41cf-a913-b5fd64ed2862,error_type,0.0,2026-03-15T12:42:52.379Z,931d5ab1-26b7-4c4f-bba0-cb4102e806c6,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
7468e765-94ac-4988-b95c-f9c87ce4e3c3,cost_usd,0.00033260000000000006,2026-03-15T12:42:52.379Z,fbf40b42-c71d-464b-89c9-8e25bf221a5a,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
c49bfd7c-6b9c-4096-a8ab-b9e7e0421f40,error_type,0.0,2026-03-15T12:42:52.379Z,fbf40b42-c71d-464b-89c9-8e25bf221a5a,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4ed6db10-e2d7-46b4-924a-7e85e56002f9,accuracy,1.0,2026-03-15T12:42:52.379Z,fbf40b42-c71d-464b-89c9-8e25bf221a5a,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
f619afa3-ea80-4954-9d97-6af7e62a41ca,cost_usd,0.0001238,2026-03-15T12:42:52.379Z,0eccceb3-041e-45a9-9b50-6df9e0017bdd,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
93ccd243-f4fc-4af2-8086-64f549e2235f,accuracy,1.0,2026-03-15T12:42:52.378Z,0eccceb3-041e-45a9-9b50-6df9e0017bdd,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
c0369453-3255-4e83-930b-320f3cf29b33,error_type,0.0,2026-03-15T12:42:52.378Z,0eccceb3-041e-45a9-9b50-6df9e0017bdd,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
c7f58fd8-cc6a-4593-b119-a0e514db733e,accuracy,1.0,2026-03-15T12:42:52.378Z,1a0b2bd9-271b-4e75-817a-37af1430219e,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
3b314cd2-bf32-46fa-add8-886773192d27,error_type,0.0,2026-03-15T12:42:52.378Z,1a0b2bd9-271b-4e75-817a-37af1430219e,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
1cb335d6-7b63-4dd9-aa8e-7a46c0446120,cost_usd,0.0009089500000000001,2026-03-15T12:42:52.378Z,d6fef03f-a40a-440d-8510-012200a1e805,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
9177745f-5752-43bb-a328-8b7bd1f000ba,cost_usd,0.00012015,2026-03-15T12:42:52.378Z,1a0b2bd9-271b-4e75-817a-37af1430219e,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
92d1993c-46a1-402a-b701-9db52cec8e9e,accuracy,0.0,2026-03-15T12:42:52.378Z,d6fef03f-a40a-440d-8510-012200a1e805,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
12fddc74-42a7-45cd-a0e2-f417b3480f98,error_type,0.0,2026-03-15T12:42:52.378Z,d6fef03f-a40a-440d-8510-012200a1e805,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
9daf1084-e416-450e-81f2-6d9ffa9dbe5b,cost_usd,0.00013935,2026-03-15T12:42:52.378Z,86f924c6-e39f-4426-89dc-d853383146ab,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
6b79b2f8-1cf2-4fd1-9210-38c131fde398,accuracy,1.0,2026-03-15T12:42:52.377Z,86f924c6-e39f-4426-89dc-d853383146ab,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
e84a339b-03b7-49f6-93ae-0ba2d3eefd65,error_type,0.0,2026-03-15T12:42:52.377Z,86f924c6-e39f-4426-89dc-d853383146ab,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
93a7a3b4-b298-4b4d-b1d2-a574f28a916f,cost_usd,0.0009257500000000001,2026-03-15T12:42:52.377Z,f65d357b-f854-4588-9d45-62e8f77c340c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
ebb7f6db-14f4-4fef-9ac0-3e57e2ad07d8,accuracy,1.0,2026-03-15T12:42:52.377Z,f65d357b-f854-4588-9d45-62e8f77c340c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4788438c-2ab0-4fa3-856f-20c70f6c0a33,error_type,0.0,2026-03-15T12:42:52.377Z,24e7a1af-abf1-4361-8bc1-bfbb170920a4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
e6076685-f7d7-4278-a290-8eab864afefc,accuracy,1.0,2026-03-15T12:42:52.377Z,24e7a1af-abf1-4361-8bc1-bfbb170920a4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
e25c20a4-bf6f-4afd-8778-a95ba5db1e69,cost_usd,0.00010435000000000002,2026-03-15T12:42:52.377Z,24e7a1af-abf1-4361-8bc1-bfbb170920a4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
1a97b676-9d98-4997-be23-da5cdc2ba511,error_type,0.0,2026-03-15T12:42:52.377Z,f65d357b-f854-4588-9d45-62e8f77c340c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
516b206c-5cd3-44ba-840d-74a7bdcf6113,cost_usd,0.00010495,2026-03-15T12:42:52.377Z,1ff0e0d1-567d-4e3a-9d9a-76182ebfde61,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4802ba00-4a6b-4e6b-aab1-6e54892aa68f,accuracy,1.0,2026-03-15T12:42:52.376Z,1ff0e0d1-567d-4e3a-9d9a-76182ebfde61,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
b76feac8-2d83-4447-8df9-55c34da152c8,cost_usd,0.0010113000000000001,2026-03-15T12:42:52.376Z,b994af35-743f-454a-8b77-daf6d5c3e68f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4d4e184b-f57f-43f0-87ca-fff7b7719c2b,error_type,0.0,2026-03-15T12:42:52.376Z,1ff0e0d1-567d-4e3a-9d9a-76182ebfde61,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
bd4bb9a7-0de6-4003-a6fb-fe7948b29c26,accuracy,0.0,2026-03-15T12:42:52.376Z,b994af35-743f-454a-8b77-daf6d5c3e68f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
8e55d2ca-901b-4c33-8491-4ffe0ebb3aa8,error_type,0.0,2026-03-15T12:42:52.376Z,caccdcc7-ea0b-4b9b-87d7-85af0d2d4e8d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
380a380c-f4ef-4a5f-baea-dc84552755b1,cost_usd,0.0010113000000000001,2026-03-15T12:42:52.376Z,caccdcc7-ea0b-4b9b-87d7-85af0d2d4e8d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
5dae6236-e5e2-4387-9cb0-bb069e310a3b,accuracy,1.0,2026-03-15T12:42:52.376Z,caccdcc7-ea0b-4b9b-87d7-85af0d2d4e8d,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
ed1b458c-6cdc-4c86-a3e7-b3f64baa5434,error_type,0.0,2026-03-15T12:42:52.376Z,b994af35-743f-454a-8b77-daf6d5c3e68f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
b158d947-b287-4c0b-aa07-a7c0e23bafe7,error_type,0.0,2026-03-15T12:42:52.375Z,700056cf-9990-4642-901d-80c00323dab8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
249d16ee-2dd4-4c24-a0fb-583a666aa7ce,accuracy,0.0,2026-03-15T12:42:52.375Z,6b079353-e340-42ae-8a82-635b27eb0a05,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
3c8e7395-88d9-4461-86a8-09cc55ae7d46,cost_usd,0.0010500000000000002,2026-03-15T12:42:52.375Z,700056cf-9990-4642-901d-80c00323dab8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
61aec319-c90a-4643-9bd7-f64bf6eaf64b,accuracy,0.0,2026-03-15T12:42:52.375Z,700056cf-9990-4642-901d-80c00323dab8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
8aaadf81-415c-4b52-b889-51ad1644ff19,cost_usd,0.0009082000000000001,2026-03-15T12:42:52.375Z,6b079353-e340-42ae-8a82-635b27eb0a05,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4dd35f7d-a5d3-493d-852a-5b0563206995,error_type,0.0,2026-03-15T12:42:52.375Z,6b079353-e340-42ae-8a82-635b27eb0a05,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
863655da-d8db-4c9f-b349-149bd88f0440,accuracy,0.0,2026-03-15T12:42:52.375Z,04331b0f-84c8-4c11-9df2-67ba682b39c8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
42ec121e-5cc0-4259-825c-774a9126436c,cost_usd,0.0010235,2026-03-15T12:42:52.375Z,04331b0f-84c8-4c11-9df2-67ba682b39c8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
7dfdc6f9-41eb-42c8-b47b-f59f9be666d3,error_type,0.0,2026-03-15T12:42:52.375Z,04331b0f-84c8-4c11-9df2-67ba682b39c8,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
c94882a6-eb69-47a9-b691-62cf37b7e99c,accuracy,0.0,2026-03-15T12:42:52.374Z,d8b80c87-ac10-40b0-abfe-2aca2dfdb1ca,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
41bc0e65-6c43-4ee7-8c0e-91e97776d5ef,accuracy,1.0,2026-03-15T12:42:52.374Z,354b11be-760c-4651-8540-6e8e511cbee7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
325da36b-bba4-4257-b03c-0087058f692d,cost_usd,0.0010500000000000002,2026-03-15T12:42:52.374Z,d8b80c87-ac10-40b0-abfe-2aca2dfdb1ca,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
2b9d3935-ea09-4390-a91f-ce9b4fb41395,error_type,0.0,2026-03-15T12:42:52.374Z,354b11be-760c-4651-8540-6e8e511cbee7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
1799b898-aec9-4ebf-8afb-78119b5c52da,error_type,0.0,2026-03-15T12:42:52.374Z,d8b80c87-ac10-40b0-abfe-2aca2dfdb1ca,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
ee0fcc58-5d40-4ae0-9e80-6259d777ad3a,cost_usd,0.00090875,2026-03-15T12:42:52.374Z,354b11be-760c-4651-8540-6e8e511cbee7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
ec4ea38a-a4b7-4900-a581-6095a5db59e2,accuracy,0.0,2026-03-15T12:42:52.374Z,c1721cdb-3752-4aec-9ec9-f28618fd84a7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
451befd9-5bb0-4d81-b513-1167ad26b18f,error_type,0.0,2026-03-15T12:42:52.374Z,c1721cdb-3752-4aec-9ec9-f28618fd84a7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
0ebf87a3-efd1-4645-9ccb-47a12a8507ea,cost_usd,0.0009977,2026-03-15T12:42:52.374Z,c1721cdb-3752-4aec-9ec9-f28618fd84a7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
6b884757-a947-4008-bb9e-c05370bab03d,accuracy,1.0,2026-03-15T12:42:52.373Z,6f39b6ec-b666-4b56-be74-ae42545908f7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4e7b9fdf-93ef-4b6a-82fe-7fba561e8918,error_type,0.0,2026-03-15T12:42:52.373Z,6f39b6ec-b666-4b56-be74-ae42545908f7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
b864b24b-a8a1-4558-867c-7e82491cdc4e,cost_usd,0.00010640000000000001,2026-03-15T12:42:52.373Z,6f39b6ec-b666-4b56-be74-ae42545908f7,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
6ca6d44a-bf5d-4d47-b0c2-77914f9aab9f,cost_usd,0.0009977,2026-03-15T12:42:52.373Z,4d2f953b-80f8-458b-b204-13b934f06a03,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
1afe4b47-7ed3-445b-944e-f807b0f72bb4,accuracy,1.0,2026-03-15T12:42:52.373Z,4d2f953b-80f8-458b-b204-13b934f06a03,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
f7da22af-a6c9-43c5-8d22-4e7c780529fa,error_type,0.0,2026-03-15T12:42:52.373Z,4a738314-19d2-438d-8b70-e4115c66c0f4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4369ab35-75da-4e93-9ff9-2f8ffcb72d71,error_type,0.0,2026-03-15T12:42:52.373Z,4d2f953b-80f8-458b-b204-13b934f06a03,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
4cf33ee7-6dd0-42b4-8497-ce3a27fa5282,cost_usd,0.00102475,2026-03-15T12:42:52.373Z,4a738314-19d2-438d-8b70-e4115c66c0f4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
a989fca2-4f30-41af-99e6-32f3fe6622af,accuracy,0.0,2026-03-15T12:42:52.373Z,4a738314-19d2-438d-8b70-e4115c66c0f4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
50fcd89c-1cf9-4666-8deb-b9abd478e504,accuracy,1.0,2026-03-15T12:42:52.372Z,a6f1f12a-139f-469c-857c-0c23aa455c7f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
a38ba0d1-55cf-479a-8574-3c59c3894804,error_type,0.0,2026-03-15T12:42:52.372Z,a6f1f12a-139f-469c-857c-0c23aa455c7f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
7c458f31-2f93-451a-815f-54a6e16639a7,cost_usd,0.00010570000000000001,2026-03-15T12:42:52.372Z,a6f1f12a-139f-469c-857c-0c23aa455c7f,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
afb92346-1973-4630-a786-18877b4f0cbf,accuracy,1.0,2026-03-15T12:42:52.372Z,436184fd-f19b-4efe-ac1b-3db15a6b9ec2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
5562e059-ffaa-4dc7-83db-46bfb5a379a4,error_type,0.0,2026-03-15T12:42:52.372Z,436184fd-f19b-4efe-ac1b-3db15a6b9ec2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
852d18ea-b538-41ea-b52b-a2341b357e06,accuracy,0.0,2026-03-15T12:42:52.372Z,2ed94fac-ca11-46e4-8571-3adf0724b0e4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
a91dfc4c-8f74-430e-937e-2670c3081ae5,error_type,0.0,2026-03-15T12:42:52.372Z,2ed94fac-ca11-46e4-8571-3adf0724b0e4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
66425426-1deb-455c-91c0-b76f1ba6f0a9,cost_usd,0.00105385,2026-03-15T12:42:52.372Z,436184fd-f19b-4efe-ac1b-3db15a6b9ec2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
5ded742d-6b00-454f-baa0-c26eee8938e3,cost_usd,0.0010379,2026-03-15T12:42:52.372Z,2ed94fac-ca11-46e4-8571-3adf0724b0e4,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
212455f1-7669-4e9c-a8b7-518a56546574,accuracy,1.0,2026-03-15T12:42:52.371Z,a107e7f0-699b-474e-ba64-a135e12d3b55,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
d3c97fd7-2c71-432b-b1fd-f684f11054e0,cost_usd,0.0011487000000000001,2026-03-15T12:42:52.371Z,7f2001fb-e426-437b-9315-0402b193a5b5,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
42ab5702-aa67-41c4-8ed4-55b97880378b,accuracy,0.0,2026-03-15T12:42:52.371Z,137805da-fc84-4d5b-8585-17d9696a8abf,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
00895ca5-2a29-4209-83da-e338bc79d27c,cost_usd,0.0010506,2026-03-15T12:42:52.371Z,137805da-fc84-4d5b-8585-17d9696a8abf,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
7d1550ea-7c05-45fa-88a8-96379885606c,error_type,0.0,2026-03-15T12:42:52.371Z,7f2001fb-e426-437b-9315-0402b193a5b5,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
96318220-0e8c-41d1-8a21-5476411e0414,cost_usd,0.0002,2026-03-15T12:42:52.371Z,a107e7f0-699b-474e-ba64-a135e12d3b55,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
ccd11719-4f67-4fa5-8984-3d024fae892b,error_type,0.0,2026-03-15T12:42:52.371Z,a107e7f0-699b-474e-ba64-a135e12d3b55,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
18a29410-91bf-463f-82d3-4703fff35216,error_type,0.0,2026-03-15T12:42:52.371Z,137805da-fc84-4d5b-8585-17d9696a8abf,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
574131a7-6d54-473a-943c-ec94d6915694,accuracy,1.0,2026-03-15T12:42:52.371Z,7f2001fb-e426-437b-9315-0402b193a5b5,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
f3c2d5e4-2663-4ede-8c4c-1564185cb90f,cost_usd,0.00030030000000000004,2026-03-15T12:42:52.370Z,25d78e22-35e9-46c7-a7cd-07a8821934f1,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
6d87af36-0dc7-4a27-b086-9dbfc7bb803b,error_type,0.0,2026-03-15T12:42:52.370Z,25d78e22-35e9-46c7-a7cd-07a8821934f1,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
a7df5c3b-ebc9-4364-868f-0ae5ba06ede4,error_type,0.0,2026-03-15T12:42:52.370Z,7e5b4790-bb5e-471c-ac0a-f3da7f1f9a0b,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
d5f4afd6-3da7-4c22-b199-73bed26cb1bd,cost_usd,0.0009977,2026-03-15T12:42:52.370Z,7e5b4790-bb5e-471c-ac0a-f3da7f1f9a0b,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
757365c3-4b71-4ac0-a574-87828de2bd55,accuracy,1.0,2026-03-15T12:42:52.370Z,25d78e22-35e9-46c7-a7cd-07a8821934f1,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
042e7e50-820f-401c-a0fd-7f4345904624,accuracy,0.0,2026-03-15T12:42:52.370Z,7e5b4790-bb5e-471c-ac0a-f3da7f1f9a0b,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
f6eb4632-e058-41e7-841f-09a2877ce531,error_type,0.0,2026-03-15T12:42:52.370Z,593dbf62-8d74-447d-94cd-62dd8f7f09a9,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
b2e36de8-364c-46b9-b977-06c1d92eeb3a,accuracy,0.0,2026-03-15T12:42:52.370Z,593dbf62-8d74-447d-94cd-62dd8f7f09a9,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
63f13d0c-ea8c-4ae6-b83e-7d8ed4e19eee,cost_usd,0.0009977,2026-03-15T12:42:52.370Z,593dbf62-8d74-447d-94cd-62dd8f7f09a9,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
9884a67a-30a6-4526-8dda-674cf59e9a3d,error_type,0.0,2026-03-15T12:42:52.369Z,de31d541-a6f9-41ea-8053-bc4af8f3d79c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
8dd90124-d60c-4b4a-ab15-b72f1176d26a,cost_usd,0.0009984,2026-03-15T12:42:52.369Z,ebb40137-a7c2-4816-98dd-43ba5c9a15b2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
87dc8db6-a9e2-4ca1-863a-be59e821f19d,cost_usd,0.00028575000000000003,2026-03-15T12:42:52.369Z,de31d541-a6f9-41ea-8053-bc4af8f3d79c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
723df5cd-8610-42cc-8ca8-d44ed13b0478,error_type,0.0,2026-03-15T12:42:52.369Z,ebb40137-a7c2-4816-98dd-43ba5c9a15b2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
3f2f2d7c-1bfa-4e74-8b5e-f293936a1f9e,accuracy,1.0,2026-03-15T12:42:52.369Z,ebb40137-a7c2-4816-98dd-43ba5c9a15b2,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
623c6159-7c50-465b-94fd-c6a47de267d2,accuracy,1.0,2026-03-15T12:42:52.369Z,de31d541-a6f9-41ea-8053-bc4af8f3d79c,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
c2a9b43e-6a31-4d87-80e2-59870309a72e,error_type,0.0,2026-03-15T12:42:52.369Z,751b6ac6-b129-46fb-bef2-3f16bb364d1e,"['batch_evaluation', 'model:gemini-2.0-flash', 'run:gha-23110582881']"
